artist_id,artist_name,uri,followers,popularity,genres
3wZBspj86lRk2XLf4gfnSE,Shruti Pathak,spotify:artist:3wZBspj86lRk2XLf4gfnSE,131152,57,"['filmi', 'modern bollywood']"
28g9DTPD5ZCC8sC9XI1dTs,Rahi,spotify:artist:28g9DTPD5ZCC8sC9XI1dTs,2477,27,['indian folk']
3nQ125TJobosBH446Dsvvv,Kavita Seth,spotify:artist:3nQ125TJobosBH446Dsvvv,596932,62,"['filmi', 'hindi indie', 'modern bollywood', 'sufi']"
76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,spotify:artist:76fuWYgIf3TVIopTs3vaJ6,2718686,67,"['filmi', 'modern bollywood']"
4pDDJcfX2toBb3QZIfjm5N,Aariana Chhibber,spotify:artist:4pDDJcfX2toBb3QZIfjm5N,48,28,[]
2ZzyxohC32i649slMn9Kgk,Inder Chahal,spotify:artist:2ZzyxohC32i649slMn9Kgk,2430201,53,['punjabi pop']
5i2ZfWkVWCMNjUFHyHMuPw,Babbu,spotify:artist:5i2ZfWkVWCMNjUFHyHMuPw,78,41,[]
5kChWF1hc7T3vVAPxDeqnq,Abhishek Singh,spotify:artist:5kChWF1hc7T3vVAPxDeqnq,4,25,[]
3iiyz5XVmnCQrYmbpMfpie,Sunny Leone,spotify:artist:3iiyz5XVmnCQrYmbpMfpie,3401,25,[]
650cWDRXNCyySkothwtuGC,Vaishali Sardana,spotify:artist:650cWDRXNCyySkothwtuGC,33,25,[]
5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,5640521,65,"['classic pakistani pop', 'filmi', 'indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']"
52nO5w2jFAlYYsq6h9YjQG,Gurbax,spotify:artist:52nO5w2jFAlYYsq6h9YjQG,17006,35,['indian edm']
1cZXy31snJUWXKwhWRyDgs,Ravator,spotify:artist:1cZXy31snJUWXKwhWRyDgs,34688,39,['indian underground rap']
6RBH1sfqF19q05ODygFOZE,Kutle Khan,spotify:artist:6RBH1sfqF19q05ODygFOZE,995,35,[]
4CK1oDthUad8mQBb8GAcfl,Tejas,spotify:artist:4CK1oDthUad8mQBb8GAcfl,19674,41,"['indian indie', 'mumbai indie']"
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ,4874346,67,"['filmi', 'modern bollywood']"
3UpmjPgIFSGqnxXuiwD014,Javed Akhtar,spotify:artist:3UpmjPgIFSGqnxXuiwD014,137674,57,"['classic bollywood', 'filmi', 'modern bollywood']"
1wRPtKGflJrBx9BmLsSwlU,Pritam,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,23968750,85,"['filmi', 'indian instrumental', 'modern bollywood']"
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,spotify:artist:4YRxDV8wJFPHPTeXepOstw,96521871,88,"['filmi', 'modern bollywood']"
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,spotify:artist:3tPQOjkxO3mrYrrgkTeXgH,439838,70,"['desi pop', 'modern bollywood']"
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,spotify:artist:2fMqTqiTxUDlmcOEPaQSsx,254449,78,['modern bollywood']
4LZrB16vINsCHc28cE6oQo,Aditya Bhardwaj,spotify:artist:4LZrB16vINsCHc28cE6oQo,40383,51,['desi pop']
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,spotify:artist:0oOet2f43PA68X5RxKobEy,20942265,80,"['filmi', 'modern bollywood']"
27rK4pP0VMqWiRe7pamKe5,Abhay Jodhpurkar,spotify:artist:27rK4pP0VMqWiRe7pamKe5,641867,55,['modern bollywood']
6sPmVRxgwGhNpGL0rwVqQU,Aneek Dhar,spotify:artist:6sPmVRxgwGhNpGL0rwVqQU,224,27,[]
56SjZARoEvag3RoKWIb16j,B Praak,spotify:artist:56SjZARoEvag3RoKWIb16j,8790940,72,"['desi pop', 'filmi', 'punjabi pop']"
5gZhfbckaWo89OzDSk3gdT,Jaani,spotify:artist:5gZhfbckaWo89OzDSk3gdT,159917,72,"['desi pop', 'punjabi pop']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,spotify:artist:5HcunTidTUrOaf8V0iJcvl,5640521,65,"['classic pakistani pop', 'filmi', 'indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']"
1tqysapcCh1lWEAc9dIFpa,Jubin Nautiyal,spotify:artist:1tqysapcCh1lWEAc9dIFpa,14553563,74,"['filmi', 'hare krishna', 'modern bollywood']"
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,spotify:artist:3dN9MQpjIyNxyeRfz4EDZe,741113,69,"['desi pop', 'modern bollywood']"
2kfi47LWmlXzQ3p3kWonfQ,Madhur Sharma,spotify:artist:2kfi47LWmlXzQ3p3kWonfQ,124677,58,['desi pop']
3UMC3IINcoIuI0GeNb6Jm3,Chirag Soni,spotify:artist:3UMC3IINcoIuI0GeNb6Jm3,67,34,[]
5y04rD8ihZfeNmcqK0W6eu,Vishal Pandey,spotify:artist:5y04rD8ihZfeNmcqK0W6eu,672,33,[]
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,spotify:artist:0oOet2f43PA68X5RxKobEy,20942265,80,"['filmi', 'modern bollywood']"
0NZtn1Kyq08alpHCTRf3dv,Tony Kakkar,spotify:artist:0NZtn1Kyq08alpHCTRf3dv,5910433,58,"['desi pop', 'filmi', 'modern bollywood']"
3bs0mT7GMaduAPHu1oWJwq,Prince Dubey,spotify:artist:3bs0mT7GMaduAPHu1oWJwq,56,36,[]
6RF8hEdlUKoLPQOHmBbHiM,Yasser Desai,spotify:artist:6RF8hEdlUKoLPQOHmBbHiM,1323281,59,"['desi pop', 'filmi', 'modern bollywood']"
2k66ibJfgMigF5QWqUgLyR,OAFF,spotify:artist:2k66ibJfgMigF5QWqUgLyR,32518,53,['indian indie']
3CVXA5TAWpmfGPqyMqXpPb,Savera,spotify:artist:3CVXA5TAWpmfGPqyMqXpPb,5248,52,"['desi pop', 'modern bollywood']"
1tXJMzMkaLjxmh1p5xYFi9,Sushant Divgikr,spotify:artist:1tXJMzMkaLjxmh1p5xYFi9,9,27,[]
6yPhcGRmraBwXnqANykgQS,The Kabir,spotify:artist:6yPhcGRmraBwXnqANykgQS,185,25,[]
1Jt7JB3WIWaANzwHoybsVn,Shefali Alvares,spotify:artist:1Jt7JB3WIWaANzwHoybsVn,137486,56,['modern bollywood']
6zXaDDbpZlywcU9kb61gHI,Reverse Prodigy,spotify:artist:6zXaDDbpZlywcU9kb61gHI,233,26,[]
2IKfr1JgPRXmXKAWwrABc6,Kushagra,spotify:artist:2IKfr1JgPRXmXKAWwrABc6,6892,41,['desi pop']
0lqjRojARBHXCBYVOm16CC,Showkidd,spotify:artist:0lqjRojARBHXCBYVOm16CC,10910,46,[]
0NErdIJtuKBjtxKmlqaWdj,Divya Kumar,spotify:artist:0NErdIJtuKBjtxKmlqaWdj,328059,59,"['filmi', 'indian folk', 'modern bollywood']"
1EFqA5nz0tXRLYpKNalO6R,Amol Shrivastava,spotify:artist:1EFqA5nz0tXRLYpKNalO6R,2540,33,[]
5D10pAEJDqDAseh6iZj5Mj,Abhishek Talented,spotify:artist:5D10pAEJDqDAseh6iZj5Mj,213,30,[]
0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,spotify:artist:0tC995Rfn9k2l7nqgCZsV7,864561,60,"['desi pop', 'folk-pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']"
6v5vYOydZ5MrA2qr6e4Lkc,Azaan Sami Khan,spotify:artist:6v5vYOydZ5MrA2qr6e4Lkc,132192,50,['pakistani pop']
4xNgNFUMUuGCoy7IX74Y60,Mohammad Faiz,spotify:artist:4xNgNFUMUuGCoy7IX74Y60,100023,44,[]
5gZhfbckaWo89OzDSk3gdT,Jaani,spotify:artist:5gZhfbckaWo89OzDSk3gdT,159917,72,"['desi pop', 'punjabi pop']"
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
2ckYmy0ueLXjmwWcPs1spQ,Donn Bhat,spotify:artist:2ckYmy0ueLXjmwWcPs1spQ,35892,25,"['indian indie', 'indian rock', 'mumbai indie']"
1ZQrXHNpfWtP9jIzUSoSFD,DAWgeek,spotify:artist:1ZQrXHNpfWtP9jIzUSoSFD,101,22,[]
4SroVVRKitVKrlYdV5Ulf8,Bawari Basanti,spotify:artist:4SroVVRKitVKrlYdV5Ulf8,14756,28,"['indian indie', 'indian singer-songwriter']"
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,spotify:artist:6WOdPJmexxFINcKMkP2jMG,2054936,70,"['desi pop', 'filmi', 'modern bhajan', 'modern bollywood']"
1E6arsXf5Fgsnv9YpSzjpE,Parampara Tandon,spotify:artist:1E6arsXf5Fgsnv9YpSzjpE,488240,68,"['desi pop', 'modern bollywood']"
0m3D4grap8VFSzbJMqgNVk,Kumaar,spotify:artist:0m3D4grap8VFSzbJMqgNVk,40021,73,['modern bollywood']
3tPQOjkxO3mrYrrgkTeXgH,Nikhita Gandhi,spotify:artist:3tPQOjkxO3mrYrrgkTeXgH,439838,70,"['desi pop', 'modern bollywood']"
6iv4lysB1yHXoZJ2gfqTdh,Shashwat Singh,spotify:artist:6iv4lysB1yHXoZJ2gfqTdh,8402,53,"['desi pop', 'indian fusion', 'modern bollywood']"
4FJhE5ToBQGzOGf0D5Xd1C,Abhijeet Srivastava,spotify:artist:4FJhE5ToBQGzOGf0D5Xd1C,120905,53,"['desi pop', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
0oXD3gW056DGEfWuEWcs7R,Kamaal Khan,spotify:artist:0oXD3gW056DGEfWuEWcs7R,1477531,50,"['filmi', 'modern bollywood']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,spotify:artist:19MVxKZZdPj2X0F8pi0OCT,478145,67,"['filmi', 'modern bollywood']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
49ZlTVpGT3NxLkTRpPcYO2,Chandana Dixit,spotify:artist:49ZlTVpGT3NxLkTRpPcYO2,4624,48,[]
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
5ObQXIcqKtQENK14lQyqiy,Anuradha Sriram,spotify:artist:5ObQXIcqKtQENK14lQyqiy,1423716,63,['filmi']
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,spotify:artist:1mYsTxnqsietFxj1OgoGbG,41497112,77,['filmi']
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,spotify:artist:2IUtwMti1OiT3lkW6RubgH,5455391,73,['filmi']
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,spotify:artist:19MVxKZZdPj2X0F8pi0OCT,478145,67,"['filmi', 'modern bollywood']"
2tFjeCx8NJhn7JBTTiWT30,Sapna Awasthi,spotify:artist:2tFjeCx8NJhn7JBTTiWT30,63990,51,"['bhajan', 'classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
6lpXKoHUzxZc5PwyS6cu4C,Poornima,spotify:artist:6lpXKoHUzxZc5PwyS6cu4C,72864,53,"['classic bollywood', 'filmi']"
0AWYFpUfZxzxKUgN5k0GrQ,Uttam Singh,spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ,914627,56,"['classic bollywood', 'filmi', 'modern bollywood']"
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,6396322,68,"['chutney', 'classic bollywood', 'filmi']"
3Bku4b0uiR8KJSXu7U8Iyy,Anand Bakshi,spotify:artist:3Bku4b0uiR8KJSXu7U8Iyy,12953,60,['classic bollywood']
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,spotify:artist:2IUtwMti1OiT3lkW6RubgH,5455391,73,['filmi']
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,6396322,68,"['chutney', 'classic bollywood', 'filmi']"
0w4e7HVbqAHFPN6VkIlvhe,Suresh Wadkar,spotify:artist:0w4e7HVbqAHFPN6VkIlvhe,1495075,59,"['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,6396322,68,"['chutney', 'classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
5ObQXIcqKtQENK14lQyqiy,Anuradha Sriram,spotify:artist:5ObQXIcqKtQENK14lQyqiy,1423716,63,['filmi']
2JEjaa7hWhE1BbL3OcoeFR,Sujatha,spotify:artist:2JEjaa7hWhE1BbL3OcoeFR,1822063,67,"['filmi', 'malayalam pop']"
1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,spotify:artist:1mYsTxnqsietFxj1OgoGbG,41497112,77,['filmi']
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
5l1aGNGCRGomCMHVufh6xC,Amit Kumar,spotify:artist:5l1aGNGCRGomCMHVufh6xC,763938,56,"['classic bollywood', 'filmi']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
71hjb5G92mGoKRSAW3Cj00,Anu Malik,spotify:artist:71hjb5G92mGoKRSAW3Cj00,4455927,59,"['filmi', 'modern bollywood']"
0AWYFpUfZxzxKUgN5k0GrQ,Uttam Singh,spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ,914627,56,"['classic bollywood', 'filmi', 'modern bollywood']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3Bku4b0uiR8KJSXu7U8Iyy,Anand Bakshi,spotify:artist:3Bku4b0uiR8KJSXu7U8Iyy,12953,60,['classic bollywood']
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
2ae6PxICSOZHvjqiCcgon8,S. P. Balasubrahmanyam,spotify:artist:2ae6PxICSOZHvjqiCcgon8,10417559,75,['filmi']
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
03SZmfKAgYRQKUwy0EoJUa,Roop Kumar Rathod,spotify:artist:03SZmfKAgYRQKUwy0EoJUa,4022856,63,"['filmi', 'modern bollywood', 'sufi']"
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ,245044,65,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
7J1dPh3Yjs0aIhQHbBfNQP,Hema Sardesai,spotify:artist:7J1dPh3Yjs0aIhQHbBfNQP,33138,48,['filmi']
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,spotify:artist:1SJOL9HJ08YOn92lFcYf8a,8600992,73,['filmi']
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,spotify:artist:19MVxKZZdPj2X0F8pi0OCT,478145,67,"['filmi', 'modern bollywood']"
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,spotify:artist:3gBKY0y3dFFVRqicLnVZYz,12421992,78,"['filmi', 'hare krishna', 'modern bollywood']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,spotify:artist:6WPmTGeeoymoVlXVtsCwz7,2517825,66,"['classic bollywood', 'filmi']"
3mxHOkL6ulqrmBYXqSTGLw,Mohammad Salamat,spotify:artist:3mxHOkL6ulqrmBYXqSTGLw,488,39,[]
3Y24UY463kttOxNYMH9X2u,Dominique,spotify:artist:3Y24UY463kttOxNYMH9X2u,139,45,[]
2IUtwMti1OiT3lkW6RubgH,K. S. Chithra,spotify:artist:2IUtwMti1OiT3lkW6RubgH,5455391,73,['filmi']
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,spotify:artist:4hkB2bR5ek6lJChj6aunCn,4836994,68,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,spotify:artist:70B80Lwx2sxti0M1Ng9e8K,12438152,77,"['chutney', 'filmi', 'odia pop']"
4Z7fgPg7xFjaIVunM0ANF2,Sunita Rao,spotify:artist:4Z7fgPg7xFjaIVunM0ANF2,2587,43,[]
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu,4853156,71,"['filmi', 'ghazal']"
7N0SBLJFpCyQSsv4MfRJ5d,Swarnalatha,spotify:artist:7N0SBLJFpCyQSsv4MfRJ5d,1175942,62,['filmi']
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,spotify:artist:61JrslREXq98hurYL2hYoc,12473100,73,"['classic bollywood', 'filmi', 'lata']"
4K6blSRoklNdpw4mzLxwfn,Kumar Sanu,spotify:artist:4K6blSRoklNdpw4mzLxwfn,13287314,74,"['filmi', 'modern bollywood']"
1gHVDWrG6hVra3ZxV7mQWd,Vinod Rathod,spotify:artist:1gHVDWrG6hVra3ZxV7mQWd,1059383,57,"['classic bollywood', 'filmi']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,spotify:artist:2ZRrPOjBIWoKK5rHedLijj,4293528,67,"['filmi', 'modern bollywood']"
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,spotify:artist:1dVygo6tRFXC8CSWURQJq2,14359586,74,"['filmi', 'modern bollywood']"
03SZmfKAgYRQKUwy0EoJUa,Roop Kumar Rathod,spotify:artist:03SZmfKAgYRQKUwy0EoJUa,4022856,63,"['filmi', 'modern bollywood', 'sufi']"
1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,spotify:artist:1HGMG8RHvcu1mfdM9MeTek,1036401,67,"['classic bollywood', 'filmi', 'hare krishna']"
